"","QKEY","Device_Type_W63.5","LANG_W63.5","COVIDFOL_W63.5","COVIDCOVER1_W63.5","COVIDCOVER2_W63.5","COVIDCONF_a_W63.5","COVIDCONF_b_W63.5","COVIDCONF_c_W63.5","COVIDCONF_d_W63.5","COVIDTONE_a_W63.5","COVIDTONE_b_W63.5","COVIDTONE_c_W63.5","COVIDTONE_d_W63.5","COVIDNEWS1_W63.5","COVIDTHREAT_a_W63.5","COVIDTHREAT_b_W63.5","COVIDTHREAT_c_W63.5","COVIDTHREAT_d_W63.5","COVIDTHREAT_e_W63.5","COVIDMISINFO_W63.5","COVIDVACC_W63.5","COVIDCREATE_W63.5","COVIDWORK_W63.5","INSURANCE_W63.5","GROUP_TRUST_a_W57","NEWS_MOST_W57","TALKPOL_W57","FOLELECT_W57","CR_PARTYNEWSUSE_W57","CR_NEWS_INFLU_W57","CR_DIG_SAV_W57","CR_MAINSOPOL_GROUPS_W57","CR_KNOWLEDGE_INDEX_W57","F_METRO","F_CREGION","F_AGECAT","F_SEX","F_EDUCCAT","F_EDUCCAT2","F_HISP","F_RACECMB","F_RACETHN","F_CITIZEN","F_NATIVITY2","F_MARITAL","F_RELIG","F_BORN","F_ATTEND","F_PARTY_FINAL","F_PARTYLN_FINAL","F_PARTYSUM_FINAL","F_INCOME","F_INCOME_RECODE","F_REG","F_IDEO","F_ACSWEB","F_VOLSUM","WEIGHT_W63.5"
"5121",201801106657,3,1,2,2,2,2,1,1,1,2,4,2,3,1,2,2,2,2,2,3,3,99,4,1,2,1,4,2,3,2,1,98,3,1,3,4,2,1,5,2,1,1,1,1,1,1,2,3,1,NA,1,8,1,1,3,1,2,1.00859486904837
"5122",201801106685,2,1,1,2,2,4,3,2,1,3,5,3,3,2,2,2,1,2,1,2,3,3,1,1,2,5,2,1,5,2,1,3,3,1,3,3,1,1,5,2,1,1,1,1,1,11,NA,3,2,NA,2,9,1,1,4,1,1,0.168776715776605
"5123",201801106695,1,1,1,4,3,1,1,2,2,1,3,1,3,1,2,2,2,3,3,1,2,3,4,1,4,5,1,1,2,1,1,4,3,1,3,3,2,1,5,2,1,1,1,1,1,1,1,3,1,NA,1,9,1,1,2,1,1,0.310295408244887
"5124",201801106701,1,1,1,1,1,4,4,1,2,3,5,3,3,1,1,1,1,2,1,2,3,3,3,2,1,5,4,1,5,2,1,5,2,1,2,3,1,2,3,2,1,1,1,1,6,9,NA,6,3,2,2,1,3,1,5,1,1,0.579738352572722
"5125",201801106728,1,1,1,2,2,4,4,2,2,3,4,3,3,1,1,2,1,2,1,3,3,3,2,1,1,7,1,1,5,1,1,3,3,1,3,4,1,1,5,2,1,1,1,1,1,5,NA,5,3,2,2,6,2,1,3,1,1,0.164462750685358
"5126",201801106731,2,1,1,2,1,2,2,2,2,2,3,2,4,1,2,1,1,2,2,3,3,3,1,1,4,7,3,2,2,2,1,8,3,1,3,3,1,2,3,2,1,1,1,1,1,10,NA,5,3,1,1,9,1,1,4,1,1,0.565315338295611
"5127",201801106737,1,1,1,1,1,4,3,2,2,3,5,3,3,1,1,1,1,1,2,2,3,3,4,1,1,3,4,1,5,2,1,6,3,1,3,4,2,3,2,2,1,1,1,1,3,1,2,5,2,NA,2,99,99,1,3,1,2,1.54143887020014
"5128",201801106820,1,1,1,1,1,4,4,2,2,3,5,3,3,1,1,2,1,1,1,2,5,3,3,2,1,2,2,1,5,1,1,7,3,1,3,3,2,2,4,2,1,1,1,1,6,12,NA,6,2,NA,2,6,2,1,5,1,1,0.234213448868136
"5129",201801106827,1,1,2,1,1,2,2,3,1,1,4,2,3,1,2,2,1,3,2,3,3,3,4,1,2,6,3,3,7,3,1,98,3,1,3,2,2,1,6,2,1,1,1,1,6,1,2,1,3,2,2,6,2,1,5,1,1,0.300173680874282
"5130",201801106829,2,1,1,2,3,2,2,2,2,1,3,1,3,1,1,1,1,1,1,2,2,3,5,1,3,4,2,2,2,2,1,6,2,1,3,4,1,1,5,2,1,1,1,1,1,1,1,3,3,1,1,9,1,1,3,1,1,0.214345731539903
"5131",201801107018,2,1,1,1,1,2,2,2,2,3,4,4,3,1,2,2,2,3,3,3,3,3,4,1,3,3,4,4,3,3,3,99,1,2,3,3,2,1,6,2,1,1,1,1,1,2,1,2,3,1,1,5,2,3,2,1,1,0.867108600700382
"5132",201801107026,3,1,1,1,1,1,1,1,1,1,3,1,3,1,1,2,1,2,2,4,3,3,4,1,2,4,2,2,2,2,1,4,2,2,3,3,2,1,6,2,1,1,1,1,1,1,1,5,1,NA,1,7,1,1,2,1,2,0.82923900407802
"5133",201801107038,2,1,2,3,3,3,2,2,2,1,4,1,2,2,2,2,1,1,2,3,3,1,1,1,2,2,2,2,1,2,2,4,3,1,3,3,1,1,6,2,1,1,1,1,1,2,1,5,1,NA,1,8,1,1,2,1,2,0.570306329365323
"5134",201801107059,1,1,1,1,3,2,1,1,2,2,4,2,3,1,2,2,1,1,2,4,3,5,4,1,2,4,3,2,2,2,2,6,3,1,3,3,1,1,5,2,1,1,1,1,1,1,1,2,1,NA,1,8,1,1,2,1,1,0.253244166426592
"5135",201801107104,2,1,1,1,1,4,3,2,2,3,4,3,3,1,1,2,1,2,2,2,3,3,1,1,2,4,2,1,5,2,1,5,2,2,3,3,1,1,5,2,2,2,1,1,1,1,2,4,2,NA,2,6,2,1,3,1,2,1.03369395105524
"5136",201801107151,2,1,1,3,3,3,3,2,3,1,4,1,1,1,1,2,1,1,2,4,3,5,3,2,2,3,2,4,5,3,1,1,3,1,3,2,2,1,5,2,2,2,1,1,3,1,1,4,2,NA,2,1,3,1,3,1,2,0.98260819875601
"5137",201801107152,2,1,2,2,1,1,2,1,1,2,1,2,3,3,2,2,2,2,2,4,5,3,3,2,4,2,4,4,7,3,3,99,1,1,3,3,2,3,2,2,1,1,1,1,3,1,1,3,1,NA,1,3,3,1,2,2,2,5.09824299233027
"5138",201801107182,2,1,1,4,2,2,1,2,3,1,3,1,1,2,2,2,1,3,2,2,3,1,1,1,2,2,1,1,2,1,1,98,2,2,3,3,1,1,6,2,1,1,1,1,1,1,1,1,3,1,1,6,2,1,1,1,1,0.443194376431354
"5139",201801107243,1,1,1,2,1,4,4,2,2,3,5,3,4,1,1,3,1,2,1,3,2,3,1,1,3,6,1,1,4,1,1,7,3,1,3,1,1,1,6,2,1,1,1,1,6,9,NA,6,2,NA,2,3,3,2,5,1,1,0.577030548653612
"5140",201801107256,1,1,1,2,2,4,3,2,1,3,5,2,3,1,1,2,1,2,2,3,3,5,1,1,1,7,2,1,3,2,1,98,3,1,3,1,1,1,6,1,1,3,2,6,6,2,2,2,4,1,1,2,3,NA,2,1,2,0.793990986812901
"5141",201801107447,2,1,1,1,1,1,1,1,1,1,3,2,3,1,2,2,1,1,1,2,3,3,3,1,2,4,3,3,3,3,1,3,2,1,3,2,2,1,6,2,1,1,1,1,1,1,1,4,3,1,1,6,2,1,3,1,1,0.437307452523619
"5142",201801107508,2,1,2,3,1,1,1,2,1,1,3,1,3,2,2,2,2,2,3,2,3,5,3,1,3,7,1,1,1,2,2,4,2,1,3,3,1,2,3,2,1,1,1,1,1,7,NA,4,1,NA,1,6,2,1,2,1,2,0.899556797210382
"5143",201801107545,2,1,2,4,3,1,1,3,1,1,3,1,3,2,2,2,1,2,2,2,2,1,1,1,3,2,2,1,2,2,2,98,3,1,3,3,1,1,6,2,1,1,1,1,1,3,2,2,4,1,1,8,1,1,1,1,1,0.384519412099543
"5144",201801107599,2,1,1,4,3,1,1,1,2,1,3,1,2,1,2,2,2,2,2,2,2,3,1,1,4,7,1,1,2,2,1,98,3,1,3,2,1,1,5,2,1,1,1,1,1,1,1,2,3,1,1,6,2,1,2,1,1,0.392778968368829
"5145",201801107651,1,1,1,3,1,1,1,1,1,2,3,2,3,1,2,2,2,2,2,2,3,3,4,1,3,6,4,1,1,2,2,8,2,1,3,4,1,2,3,2,1,1,1,6,3,1,2,4,1,NA,1,99,99,99,2,1,1,0.37830171774991
"5146",201801107668,2,1,1,1,1,3,3,2,2,3,3,3,3,1,1,3,1,1,2,4,5,5,3,2,3,5,4,3,5,3,2,99,1,1,3,2,2,3,2,2,2,2,1,1,1,1,2,5,2,NA,2,3,3,1,3,1,2,1.88341162976107
"5147",201801107722,2,1,1,1,1,3,3,2,3,1,4,4,4,1,1,1,1,2,1,3,3,3,1,1,3,7,2,2,NA,1,1,98,1,1,3,2,2,2,4,2,1,1,1,1,1,1,2,6,4,1,1,8,1,2,3,1,2,1.94820106464801
"5148",201801107826,1,1,2,2,2,4,4,2,3,2,5,3,3,3,1,2,1,2,1,2,3,3,1,1,2,7,4,2,4,1,2,98,2,1,3,2,1,1,6,2,1,1,1,6,1,6,NA,4,3,2,2,7,1,1,2,1,1,0.384519412099543
"5149",201801107852,2,1,1,2,2,1,1,3,2,2,3,2,2,3,2,2,1,1,2,2,4,5,4,1,3,5,2,1,1,2,2,4,2,1,3,3,1,2,3,2,1,1,1,1,1,1,1,2,1,NA,1,6,2,1,2,1,2,0.899556797210382
"5150",201801107856,1,1,2,3,2,4,4,3,3,2,4,4,3,2,2,2,1,1,2,3,2,5,4,1,3,2,3,3,5,3,1,7,2,1,3,4,2,2,3,2,1,1,1,1,2,10,NA,5,2,NA,2,6,2,1,3,1,1,0.319101043048415
"5151",201801107887,1,1,1,2,1,1,1,1,1,2,3,4,3,1,2,2,2,2,2,2,2,1,4,1,2,3,3,1,2,2,2,98,1,1,3,4,1,3,2,2,1,1,1,1,1,1,2,4,1,NA,1,5,2,1,2,1,2,2.57071082703753
"5152",201801107942,2,1,2,3,2,2,2,3,2,1,2,2,3,3,1,1,1,1,1,2,5,3,3,1,2,6,4,4,5,3,1,8,1,1,3,3,2,2,3,1,1,3,1,2,3,12,NA,5,3,99,9,2,3,3,3,1,2,1.28542910417146
"5153",201801107958,2,1,1,1,1,4,4,2,2,3,5,3,3,1,1,1,1,3,2,4,3,5,4,1,2,5,4,2,4,2,3,5,2,1,3,4,1,3,2,2,4,4,1,1,5,12,NA,6,2,NA,2,99,99,1,3,1,2,3.17249430295154
"5154",201801107972,1,1,1,3,1,4,4,3,2,3,5,3,3,1,2,2,1,1,1,2,3,3,1,1,1,4,1,1,5,2,1,98,2,1,3,2,2,1,6,2,1,1,1,1,1,7,NA,4,2,NA,2,8,1,1,5,1,1,0.304460874874656
"5155",201801107993,1,1,2,1,1,1,1,1,1,2,3,3,3,1,2,2,1,2,1,3,5,5,1,1,2,3,3,3,2,3,2,99,2,1,3,2,2,1,6,2,1,1,1,1,1,2,2,2,1,NA,1,9,1,1,3,1,2,1.17203020009317
"5156",201801108000,3,1,2,1,1,4,4,1,1,2,5,3,3,1,1,1,1,1,1,3,3,5,4,1,2,3,2,2,5,2,1,3,1,1,3,3,2,3,2,2,2,2,1,1,5,1,1,1,2,NA,2,2,3,1,3,1,2,1.65097459473055
"5157",201801108131,3,1,3,1,1,1,1,3,1,1,2,1,3,1,2,2,1,1,2,4,5,5,3,2,2,3,4,2,3,2,2,99,2,2,3,1,2,3,2,2,1,1,1,1,6,9,NA,6,4,1,1,2,3,3,3,1,2,7.48762122176581
"5158",201801108141,2,1,1,2,1,2,2,3,2,3,3,3,3,3,1,2,1,3,3,4,4,5,4,1,2,7,4,2,3,2,1,8,1,1,3,4,2,1,5,2,1,1,1,3,1,10,NA,5,3,1,1,7,1,3,2,1,2,1.5569834972458
"5159",201801108172,1,1,2,3,2,1,2,2,1,1,3,1,2,1,2,3,2,3,2,2,5,3,4,1,4,7,4,2,7,2,1,99,2,1,3,3,1,2,3,2,1,1,1,1,1,9,NA,6,1,NA,1,9,1,1,2,1,1,0.384241984827742
"5160",201801108207,2,1,1,2,2,1,3,1,1,1,3,2,3,1,2,1,1,2,2,4,3,3,3,1,2,3,4,3,3,3,2,2,1,1,3,2,2,3,2,2,1,1,1,1,1,1,2,5,4,1,1,2,3,3,3,1,2,3.14542656206101
"5161",201801108225,1,1,3,2,2,4,4,3,2,2,5,4,3,3,2,2,1,2,2,4,3,3,4,1,2,4,2,2,5,2,2,2,2,1,3,4,2,2,3,2,1,1,1,1,5,12,NA,5,3,2,2,5,2,1,3,1,1,0.444217466044187
"5162",201801108258,1,1,1,1,1,4,3,2,1,4,5,4,3,3,1,2,1,2,1,2,3,3,1,1,2,2,3,1,5,99,1,98,2,1,3,3,1,2,4,99,99,99,1,1,99,99,NA,6,4,2,2,99,99,1,3,1,1,0.383010762475643
"5163",201801108274,2,1,1,2,2,4,4,2,2,3,5,3,3,1,2,2,1,1,2,2,3,3,4,1,1,5,2,1,5,2,1,3,3,2,3,3,2,2,3,2,1,1,1,1,1,12,NA,5,2,NA,2,7,1,1,5,1,1,0.267344787674589
"5164",201801108290,2,1,1,2,2,2,2,1,2,4,5,4,4,2,1,3,1,3,3,2,3,3,3,1,2,4,2,1,5,2,1,98,2,2,3,4,2,2,3,2,2,2,1,1,5,1,1,1,4,2,2,3,3,1,3,1,1,0.546649781026213
"5165",201801108320,2,1,2,2,3,3,4,3,2,1,4,2,3,2,1,2,1,2,2,2,3,2,1,1,2,7,4,1,2,2,1,98,3,2,3,2,1,1,6,2,1,1,1,1,1,1,2,4,3,1,1,6,2,1,3,1,1,0.552515235010534
"5166",201801108331,2,1,4,1,2,1,1,1,1,3,99,99,3,1,1,1,1,3,3,4,5,5,4,1,2,7,3,4,4,3,3,99,1,2,3,4,1,1,5,2,2,2,1,1,3,7,NA,4,2,NA,2,2,3,1,3,1,1,0.252252651225418
"5167",201801108351,1,1,2,2,2,1,2,2,1,2,3,2,3,3,2,1,1,2,2,3,5,5,4,1,3,3,4,2,2,2,3,98,2,1,3,4,2,2,4,2,1,1,1,1,5,1,1,2,3,1,1,3,3,1,1,1,2,1.051752162401
"5168",201801108372,1,1,2,1,1,1,1,1,1,1,3,3,3,1,2,3,1,2,3,3,3,5,4,1,2,5,3,1,1,2,1,4,3,1,3,3,1,1,5,1,1,3,1,1,1,2,2,5,1,NA,1,8,1,1,2,1,2,0.291934888553878
"5169",201801108393,1,1,3,4,4,2,99,2,2,1,3,1,2,2,2,3,2,3,2,1,5,5,1,1,4,6,1,3,1,3,1,4,2,1,3,3,1,2,3,2,1,1,1,1,3,1,1,4,1,NA,1,6,2,1,2,1,2,1.5394823515955
"5170",201801108412,1,1,2,2,2,3,3,2,2,2,3,3,3,1,2,2,1,1,2,4,3,5,4,1,1,5,4,4,NA,3,1,2,1,1,3,3,1,3,2,2,1,1,1,1,3,9,NA,6,4,99,9,7,1,1,5,1,1,0.940954731885984
"5171",201801108425,2,1,2,3,3,4,4,4,2,2,5,2,3,2,1,2,2,3,1,2,3,3,1,1,2,6,4,3,4,3,1,3,2,1,3,1,1,1,5,2,1,1,1,1,1,10,NA,6,2,NA,2,8,1,1,3,1,2,0.793993330820966
"5172",201801108559,2,1,1,1,1,4,4,2,2,2,5,2,2,1,1,3,1,2,2,2,3,3,4,1,2,5,4,2,5,2,2,3,3,1,3,4,2,2,3,2,1,1,1,1,1,2,2,4,2,NA,2,9,1,1,3,1,1,0.319101043048415
"5173",201801108582,1,1,1,4,4,1,1,1,1,1,3,1,2,2,3,3,3,3,3,1,3,2,4,1,4,2,1,1,1,1,2,98,2,1,3,3,2,3,2,2,1,1,1,1,5,12,NA,6,1,NA,1,4,2,1,2,1,2,1.77137252832069
"5174",201801108660,2,1,1,4,2,2,2,2,1,1,3,1,3,2,2,3,2,3,3,2,2,1,1,1,3,6,2,1,2,1,2,98,3,1,3,1,1,1,5,2,1,1,1,1,1,1,2,5,1,NA,1,6,2,1,2,1,1,0.539626072590427
"5175",201801108723,1,1,1,3,1,1,1,2,1,1,3,1,3,2,2,2,1,2,3,2,3,1,4,1,3,5,2,1,1,2,3,4,1,1,3,4,2,1,5,2,1,1,1,1,6,1,1,2,1,NA,1,99,99,1,2,1,1,0.428054601938189
"5176",201801108728,2,1,1,2,2,4,4,2,1,2,1,2,3,2,1,2,1,1,2,2,3,3,2,1,1,5,1,2,5,2,1,5,2,1,3,4,2,2,4,2,1,1,1,1,6,12,NA,6,3,2,2,3,3,1,4,1,1,0.444217466044187
"5177",201801108733,2,1,1,3,2,1,1,1,2,1,3,1,2,1,2,2,1,2,3,2,3,2,1,1,3,6,2,2,2,2,1,8,1,1,3,1,1,2,3,2,5,4,1,1,1,12,NA,6,4,1,1,6,2,1,2,1,2,2.75205668119825
"5178",201801108752,1,1,2,1,1,3,3,2,2,3,4,3,3,1,2,2,2,2,2,3,2,3,1,1,2,7,4,3,5,3,1,9,3,1,3,3,1,1,5,2,1,1,1,1,1,2,2,2,3,2,2,8,1,1,3,1,1,0.384519412099543
"5179",201801108790,1,1,1,3,3,2,2,3,3,2,4,1,4,2,2,2,2,2,2,1,3,3,4,1,2,5,2,1,2,2,1,4,2,1,3,4,1,1,5,2,1,1,1,1,1,2,2,5,1,NA,1,9,1,1,2,1,1,0.249603774574315
"5180",201801108823,1,1,2,2,2,1,1,2,2,3,3,3,3,1,2,2,2,2,2,4,2,5,4,1,2,4,4,2,1,2,1,4,2,2,3,4,1,2,3,2,1,1,1,1,1,1,2,5,1,NA,1,2,3,1,2,1,2,1.02793853827163
"5181",201801108828,1,1,1,4,4,1,1,1,1,1,3,1,1,2,2,3,2,3,2,1,3,3,2,1,4,7,1,1,2,1,2,4,3,1,3,4,2,1,5,2,1,1,1,1,1,2,2,5,1,NA,1,99,99,1,1,1,2,1.00859486904837
"5182",201801108853,2,1,1,1,1,3,2,1,1,2,4,2,3,1,1,3,1,3,2,2,3,3,4,1,1,4,3,1,5,2,2,3,3,1,3,4,2,2,3,2,1,1,1,1,1,2,2,5,3,2,2,6,2,1,3,1,1,0.444217466044187
"5183",201801108859,3,1,1,1,1,4,4,2,3,3,4,3,4,2,1,1,1,1,1,3,3,3,4,1,1,5,4,1,5,2,2,3,3,1,3,4,2,1,5,2,1,1,1,1,3,1,2,4,3,2,2,8,1,1,4,1,1,0.379950316584062
"5184",201801108879,1,1,1,1,1,1,1,1,1,3,3,2,3,1,1,2,1,3,2,3,3,3,4,1,3,4,1,1,2,2,1,4,2,1,3,4,2,1,5,2,1,1,1,1,2,5,NA,6,3,1,1,6,2,1,3,1,2,0.89111140840927
"5185",201801108904,1,1,1,1,1,4,3,2,1,3,5,4,3,1,1,1,2,2,2,4,3,3,3,1,1,5,1,1,5,2,1,3,3,1,3,4,1,1,6,2,1,1,1,1,6,2,2,2,2,NA,2,2,3,1,4,1,1,0.166587741355572
"5186",201801108920,1,1,1,1,1,4,4,3,1,3,5,4,3,1,2,2,2,3,2,4,3,3,2,1,1,1,1,2,4,2,1,98,2,1,3,3,1,1,6,2,1,1,1,1,1,10,NA,5,3,2,2,6,2,1,5,1,1,0.16661739638939
"5187",201801108927,1,1,1,2,1,1,1,1,1,2,3,2,3,1,2,3,2,3,2,2,2,3,4,1,2,5,4,1,2,2,2,98,3,1,3,4,1,1,6,2,1,1,1,1,1,2,2,1,1,NA,1,9,1,1,2,1,1,0.249603774574315
"5188",201801109000,2,1,1,2,2,4,4,2,2,3,5,3,3,1,1,1,1,1,1,3,4,2,3,1,1,7,2,2,5,2,1,98,2,1,3,2,2,3,2,2,1,1,1,1,1,12,NA,5,2,NA,2,4,2,1,5,1,2,1.25765207137592
"5189",201801109036,2,1,1,1,1,4,2,2,2,2,5,3,3,2,1,1,1,1,1,3,3,1,3,2,2,7,3,2,5,1,2,98,1,1,3,2,2,2,4,2,2,2,1,1,6,1,2,5,2,NA,2,3,3,1,3,1,2,1.20083838584474
"5190",201801109130,2,1,1,3,2,4,3,3,1,1,5,3,3,1,1,2,1,2,1,3,3,3,1,1,1,4,1,1,5,1,1,5,2,1,3,2,2,1,6,2,1,1,1,1,1,9,NA,6,2,NA,2,9,1,1,5,1,2,0.698777675867541
"5191",201801109154,1,1,1,4,3,1,1,1,2,1,3,1,3,2,2,2,2,2,2,2,3,3,1,1,2,5,3,1,2,2,2,4,2,1,3,3,2,1,6,2,1,1,1,1,1,1,1,3,3,1,1,9,1,1,2,1,1,0.276345008357625
"5192",201801109253,2,1,2,2,2,3,4,2,2,3,4,3,3,1,2,2,1,2,2,4,3,3,1,1,2,7,3,2,5,1,2,3,3,1,3,2,1,1,6,2,1,1,1,1,1,9,NA,6,3,2,2,8,1,1,3,1,1,0.384519412099543
"5193",201801109342,3,1,1,1,1,1,1,1,1,3,3,3,3,1,1,1,1,1,1,4,2,3,1,1,3,2,2,2,2,2,2,99,1,1,3,3,2,2,3,2,1,1,1,1,3,2,1,4,1,NA,1,2,3,1,2,1,2,0.841863595267089
"5194",201801109386,1,1,1,2,2,4,3,3,2,4,4,4,3,1,1,2,2,1,1,2,3,3,1,1,1,7,4,1,5,2,1,5,3,1,3,1,1,3,2,1,4,3,1,6,6,10,NA,5,2,NA,2,3,3,2,4,1,1,2.31706726839901
"5195",201801109459,2,1,2,2,2,4,4,4,4,2,4,2,4,2,1,2,1,2,1,4,2,3,3,1,3,7,1,1,5,1,1,98,3,1,3,3,1,3,2,2,1,1,1,1,1,9,NA,6,3,2,2,4,2,1,5,1,2,3.01982525208546
"5196",201801109484,1,1,2,2,2,3,3,2,1,3,4,3,3,1,1,2,1,2,1,3,3,5,4,1,2,3,4,3,6,3,1,2,1,2,3,3,2,1,5,2,1,1,1,1,4,3,1,2,2,NA,2,3,3,1,99,1,1,0.231081049576338
"5197",201801109602,2,1,2,2,2,1,2,2,2,1,3,1,2,2,2,2,2,2,2,2,5,1,2,1,2,3,2,3,3,3,2,6,2,2,3,2,1,3,2,2,1,1,1,1,6,12,NA,5,1,NA,1,2,3,1,3,1,2,4.10006150400378
"5198",201801109613,2,1,1,1,1,1,1,2,2,3,3,4,3,3,2,2,1,1,2,3,2,1,4,1,2,5,3,2,1,2,2,4,2,1,3,3,2,1,5,1,5,3,1,6,1,1,1,2,1,NA,1,7,1,1,1,1,1,0.22965012872873
"5199",201801109734,2,1,2,1,1,4,4,2,2,3,4,3,3,1,1,1,1,1,1,4,3,3,4,2,1,2,2,2,5,2,1,7,3,1,3,1,2,2,4,1,1,3,1,1,2,10,NA,6,2,NA,2,3,3,1,4,1,2,0.560585637511347
"5200",201801109743,1,1,1,1,1,2,2,2,2,3,4,3,3,1,1,2,1,2,2,3,3,5,3,1,2,5,2,2,5,2,2,2,2,1,3,3,2,2,3,2,2,2,1,1,3,1,1,4,2,NA,2,2,3,1,3,1,2,0.804330792253321
"5201",201801109782,3,1,1,1,1,1,1,1,1,2,3,2,3,1,2,1,2,3,2,2,2,3,4,1,3,5,4,3,2,2,2,4,2,1,3,4,1,3,2,2,1,1,1,1,5,1,2,4,3,1,1,6,2,1,2,1,1,0.883229146833358
"5202",201801109787,2,1,2,1,1,1,4,1,1,1,3,3,2,1,1,2,1,1,1,2,2,1,2,1,2,6,2,3,3,3,99,99,1,1,3,2,2,2,4,2,1,1,1,1,1,1,2,4,4,1,1,6,2,3,3,1,1,0.80131904002035
"5203",201801109808,1,1,1,2,1,1,1,1,1,1,3,1,3,2,2,2,2,2,2,2,3,3,3,1,2,5,1,1,1,2,1,4,3,1,3,3,2,2,3,2,1,1,1,3,3,2,2,5,1,NA,1,4,2,1,2,1,1,0.546672630384898
"5204",201801109849,2,1,2,1,1,1,3,3,1,3,3,3,3,1,2,2,1,1,2,2,2,1,3,2,2,3,4,3,NA,3,3,99,1,1,3,3,2,3,1,2,1,1,1,1,3,12,NA,4,1,NA,1,1,3,3,99,2,2,7.48762122176581
"5205",201801109869,1,1,1,2,1,2,2,2,1,3,3,3,3,1,1,2,1,1,2,3,5,3,4,1,2,5,4,2,2,2,1,4,3,1,3,3,2,1,5,2,1,1,1,1,1,1,1,5,1,NA,1,8,1,1,3,1,2,0.714604118119996
"5206",201801109873,1,1,1,1,1,1,2,2,1,3,3,3,3,1,1,1,1,2,1,2,5,5,5,1,2,4,4,3,7,3,2,98,1,1,3,2,2,3,2,2,1,1,1,1,1,1,99,6,99,1,1,6,2,2,2,1,2,3.11407254130961
"5207",201801109875,1,1,1,2,2,2,1,2,2,1,3,2,2,2,2,2,1,3,2,1,2,3,4,1,3,5,2,2,2,2,2,4,3,1,3,4,1,1,6,2,1,1,1,1,1,12,NA,5,1,NA,1,7,1,1,3,1,2,0.561078032636311
"5208",201801109882,2,1,2,3,3,3,3,3,3,1,3,1,2,3,3,3,1,3,2,4,5,3,4,1,1,2,3,4,3,3,1,7,3,1,3,2,2,1,6,2,1,1,1,1,1,1,1,2,1,NA,1,7,1,1,2,1,1,0.428374542510978
"5209",201801109900,1,1,1,1,1,2,2,2,1,1,3,3,3,1,2,2,2,2,2,3,3,3,2,1,2,4,3,3,2,3,1,4,3,1,3,2,1,2,3,2,1,1,1,1,2,12,NA,6,1,NA,1,7,1,1,2,1,2,1.5394823515955
"5210",201801109922,1,1,1,1,1,4,3,2,1,3,5,3,3,1,1,1,1,1,2,2,3,3,4,1,2,5,2,2,5,2,1,98,3,1,3,4,2,2,4,2,1,1,1,1,1,1,2,5,3,2,2,99,99,1,3,1,2,0.724649833727842
"5211",201801109935,1,1,2,2,2,4,4,2,1,3,4,3,3,3,2,3,3,3,3,4,5,5,1,1,2,5,4,3,2,3,3,4,2,1,3,3,2,1,5,2,1,1,1,1,3,2,1,2,1,NA,1,4,2,1,2,1,2,0.714604118119996
"5212",201801110054,2,1,2,3,2,1,1,2,2,1,3,2,2,2,2,2,1,1,1,2,2,1,4,1,99,4,3,3,1,3,2,4,1,1,3,4,2,1,5,2,1,1,1,1,1,1,2,4,1,NA,1,6,2,1,1,1,1,0.428054601938189
"5213",201801110109,1,1,1,2,2,1,2,1,3,3,3,3,3,1,1,1,1,1,1,3,1,1,5,1,2,4,3,2,NA,2,3,1,1,1,3,4,1,3,2,2,1,1,1,1,6,99,NA,99,4,1,1,1,3,99,99,1,2,2.60180366598345
"5214",201801110141,2,1,1,1,1,4,3,1,1,3,5,3,3,2,1,2,1,1,2,2,3,3,4,1,1,4,1,1,4,2,2,6,3,1,3,4,2,1,6,2,1,1,1,1,6,1,2,3,3,2,2,6,2,1,4,1,1,0.379950316584062
"5215",201801110143,2,1,1,2,2,2,2,2,2,3,3,3,3,1,1,2,2,2,2,3,3,2,3,1,2,3,3,2,3,2,2,6,2,1,3,3,2,2,3,2,1,1,1,1,1,1,2,5,3,1,1,8,1,1,3,1,1,0.484333870468396
"5216",201801110176,2,1,2,1,1,1,1,1,1,2,3,1,2,2,2,2,1,2,3,3,3,3,3,1,2,3,3,2,2,2,1,98,1,1,3,3,2,3,2,2,1,1,1,1,1,1,1,2,1,NA,1,6,2,1,2,1,2,1.77137252832069
"5217",201801110190,1,1,1,3,2,1,1,2,1,3,3,1,2,2,99,2,2,3,2,4,3,5,4,1,2,6,1,1,2,2,1,4,3,1,3,4,2,1,6,2,1,1,1,1,1,2,2,5,3,1,1,5,2,1,3,1,2,0.89111140840927
"5218",201801110201,1,1,1,1,1,3,2,1,2,3,5,3,3,1,1,1,2,2,1,3,3,3,4,1,1,4,2,1,5,2,3,1,2,1,3,4,2,2,4,2,1,1,1,1,5,2,2,2,2,NA,2,3,3,1,2,1,1,0.319101043048415
"5219",201801110206,1,1,3,2,2,2,2,2,2,3,3,3,3,1,1,1,1,1,1,3,3,3,5,1,2,7,4,3,3,3,2,98,3,1,3,2,2,2,4,2,1,1,1,1,3,1,1,2,1,NA,1,3,3,1,2,1,2,1.3055126442922
"5220",201801110279,2,1,1,1,1,3,3,3,1,3,3,3,3,1,1,2,1,2,2,4,3,3,1,1,1,6,4,2,4,2,1,3,1,1,3,2,1,1,6,1,1,3,1,1,6,2,2,6,3,2,2,6,2,1,3,1,1,0.248934068251189
